user_id,event,timestamp,post_id,creator_id,failure_reason,signup_plan,kyc_status,payment_amount_gbp,payout_amount_gbp
U5XGK157Q,first_payment,22/06/2025 14:49,P7IPWNTCP,C003,,,,144.49,
U5XGK157Q,first_payout,2025-06-30 20:03:15,P7IPWNTCP,C003,,,,,143.7
U5XVQ3XK2,profile_view,2025-03-21 16:28:25,P2OODWCCH,C001,,,,,
U5XVQ3XK2,signup,2025-03-23 21:04:22,P2OODWCCH,C001,,standard,,,
U5XVQ3XK2,kyc_start,2025-03-26 16:51:43,P2OODWCCH,C001,,,,,
U5XVQ3XK2,kyc_complete,28/03/2025 20:52,P2OODWCCH,C001,,,manual_review,,
U5XVQ3XK2,first_payment,31/03/2025 12:30,P2OODWCCH,C001,,,,358.23,
U5Y1NZ518,profile_view,2025-05-08T10:16:48.673271+00:00Z,PC567DHEB,C002,,,,,
U5Y22GX7E,profile_view,23/08/2025 08:14,P9MUVFZ66,C004,,,,,
U5YCFT8B5,profile_view,23/03/2025 09:45,P2OODWCCH,C001,,,,,
U5YE5F56Q,profile_view,08/08/2025 02:04,PKV8R8IOZ,C003,,,,,
U5YEWF95V,profile_view,2025-07-24 20:21:05,P3EN08ZBV,C004,,,,,
U5YEWF95V,signup,2025-07-25T09:09:17.408349+00:00Z,P3EN08ZBV,C004,,free,,,
U5YEWF95V,kyc_start,27/07/2025 17:35,P3EN08ZBV,C004,,,,,
U5YEWF95V,kyc_complete,2025-07-28 18:35:56,P3EN08ZBV,C004,,,manual_review,,
U5YEWF95V,first_payment,2025-08-07T02:34:53.142808+00:00Z,P3EN08ZBV,C004,,,,80.49,
U5YWDGTOP,profile_view,1748728673627,PNP4SO71M,C003,,,,,
U5YWDGTOP,signup_abandoned,2025-06-02 08:58:45,PNP4SO71M,C003,timeout,,,,
U5YY3KKZX,profile_view,2025-08-23T05:14:28.121399+00:00Z,P959JDDRZ,C001,,,,,
U5YY3KKZX,signup_abandoned,2025-08-24 08:03:21,P959JDDRZ,C001,email_invalid,,,,
U5Z3MZTRV,profile_view,24/08/2025 09:54,P5IQN5IBV,C001,,,,,
U5ZD131NN,profile_view,2025-07-23T09:32:28.859182+00:00Z,PBBZ8QEE6,C004,,,,,
U5ZP5EF97,profile_view,08/04/2025 07:53,P9H5BHS1L,C001,,,,,
U5ZP5EF97,signup,1744345203438,P9H5BHS1L,C001,,pro,,,
U5ZP5EF97,kyc_start,2025-04-16 00:29:09,P9H5BHS1L,C001,,,,,
U5ZP5EF97,kyc_complete,19/04/2025 05:15,P9H5BHS1L,C001,,,manual_review,,
U5ZP5EF97,first_payment,2025-04-24 04:07:34,P9H5BHS1L,C001,,,,35.2,
U5ZPB99X9,profile_view,2025-05-08 23:32:03,PLPAJKZNL,C002,,,,,
U5ZZJ4KFQ,profile_view,2025-04-01T15:37:36.726009+00:00Z,P0GEF63F3,C001,,,,,
U60P8GWY1,profile_view,2025-05-07 21:02:20,PC567DHEB,C002,,,,,
U616QUV9Y,profile_view,25/04/2025 19:23,P55FQD74W,C003,,,,,
U61ANU645,profile_view,2025-07-24T17:19:46.419386+00:00Z,PEAD2GTKY,C004,,,,,
U61HN8FZZ,profile_view,2025-05-10 20:34:06,P9DHRZKQ1,C001,,,,,
U61HN8FZZ,signup_abandoned,2025-05-11 20:36:00,P9DHRZKQ1,C001,email_invalid,,,,
U61MLMKQS,profile_view,25/03/2025 10:25,P0ZBBFHKN,C004,,,,,
U61OHIFJJ,profile_view,2025-04-12 22:11:37,PSU16PWSS,C001,,,,,
U61OHIFJJ,signup,2025-04-15 11:20:40,PSU16PWSS,C001,,free,,,
U61OHIFJJ,kyc_start,2025-04-17 08:15:33,PSU16PWSS,C001,,,,,
U61OHIFJJ,kyc_complete,2025-04-25 04:16:05,PSU16PWSS,C001,,,manual_review,,
U61OHIFJJ,first_payment,2025-04-28 09:20:41,PSU16PWSS,C001,,,,93.29,
U6298U0YO,profile_view,09/03/2025 08:20,PPTUUYDUG,C001,,,,,
U62EXPV5K,profile_view,19/03/2025 18:06,PFGIIRVJA,C001,,,,,
U62OII6P4,profile_view,2025-06-24 02:54:02,P2I7XKEJW,C001,,,,,
U62QEKJMO,profile_view,08/08/2025 02:07,PKV8R8IOZ,C003,,,,,
U62QEKJMO,signup,2025-08-08 23:11:52,PKV8R8IOZ,C003,,pro,,,
U62QEKJMO,kyc_abandoned,2025-08-13T15:38:51.712859+00:00Z,PKV8R8IOZ,C003,user_cancelled,,,,
U62VAMB0Q,profile_view,2025-05-02T04:59:48.352404+00:00Z,PK1KSGMAJ,C001,,,,,
U63FDS3O0,profile_view,2025-03-16T12:11:09.238049+00:00Z,PVRHK0O7R,C001,,,,,
U63RUI5WZ,profile_view,2025-08-25T21:28:46.749995+00:00Z,PMBMB9B06,C001,,,,,
U63RUI5WZ,signup,2025-08-26T15:29:12.200585+00:00Z,PMBMB9B06,C001,,free,,,
U63RUI5WZ,kyc_start,1756649138767,PMBMB9B06,C001,,,,,
U63RUI5WZ,kyc_complete,2025-09-07 23:57:34,PMBMB9B06,C001,,,approved,,
U63RUI5WZ,first_payment,09/09/2025 14:04,PMBMB9B06,C001,,,,296.66,
U644FBXPE,profile_view,2025-05-22T18:33:26.635790+00:00Z,PUEQ5IGKZ,C002,,,,,
U64FA8KU8,profile_view,2025-06-24 02:07:10,PMHDLQ865,C004,,,,,
U64RIFLVA,profile_view,1756077348225,P5IQN5IBV,C001,,,,,
U64T2W5GP,profile_view,2025-03-08 23:37:17,PPTUUYDUG,C001,,,,,
U64T2W5GP,signup,2025-03-09 12:27:16,PPTUUYDUG,C001,,standard,,,
U64T2W5GP,kyc_start,09/03/2025 19:34,PPTUUYDUG,C001,,,,,
U64T2W5GP,kyc_complete,2025-03-16T05:04:59.929809+00:00Z,PPTUUYDUG,C001,,,approved,,
U64TUCPXD,profile_view,1751529931487,PZZNOAK4C,C001,,,,,
U64ZT3TGB,profile_view,1756061946806,PVL80QF8E,C002,,,,,
U64ZT3TGB,signup_abandoned,27/08/2025 06:45,PVL80QF8E,C002,timeout,,,,
U6520B9IR,profile_view,2025-08-07 09:24:36,PKV8R8IOZ,C003,,,,,
U652OQHQ8,profile_view,2025-03-09T02:42:54.984606+00:00Z,PPTUUYDUG,C001,,,,,
U65FK2JXJ,profile_view,2025-08-23 21:26:20,P9MUVFZ66,C004,,,,,
U65HP3Y41,profile_view,2025-03-26 22:57:37,PMA41KB4V,C004,,,,,
U65HP3Y41,signup,2025-03-29 21:11:39,PMA41KB4V,C004,,pro,,,
U65HP3Y41,kyc_start,30/03/2025 00:27,PMA41KB4V,C004,,,,,
U65HP3Y41,kyc_complete,2025-04-01 15:36:49,PMA41KB4V,C004,,,approved,,
U66CD3T2T,profile_view,2025-08-25T13:52:44.428185+00:00Z,P5IQN5IBV,C001,,,,,
U66F3F6GO,profile_view,1755928962319,P9MUVFZ66,C004,,,,,
U66F3F6GO,signup_abandoned,23/08/2025 15:39,P9MUVFZ66,C004,captcha_fail,,,,
U66OUVFN6,profile_view,2025-08-21T18:29:29.829166+00:00Z,PG2031VLL,C001,,,,,
U66OUVFN6,signup_abandoned,2025-08-22 04:13:26,PG2031VLL,C001,timeout,,,,
U66P1MQ80,profile_view,2025-03-21 05:50:07,P155EJBYX,C004,,,,,
U66P1MQ80,signup,21/03/2025 13:38,P155EJBYX,C004,,pro,,,
U66P1MQ80,kyc_start,2025-03-22T23:52:58.279084+00:00Z,P155EJBYX,C004,,,,,
U66P1MQ80,kyc_complete,2025-03-31T02:00:31.269705+00:00Z,P155EJBYX,C004,,,approved,,
U66P1MQ80,first_payment,06/04/2025 11:22,P155EJBYX,C004,,,,192.0,
U66P1MQ80,first_payout,2025-04-14T20:38:10.455055+00:00Z,P155EJBYX,C004,,,,,191.31
U67124LDK,profile_view,25/08/2025 03:02,PMBMB9B06,C001,,,,,
U679I1KP0,profile_view,1746623240666,PC567DHEB,C002,,,,,
U67C9GZFX,profile_view,2025-07-25 22:54:26,PXHFAAYE8,C002,,,,,
U67YOX34O,profile_view,02/05/2025 17:17,PHSAJDOBA,C001,,,,,
U68MFMEFR,profile_view,2025-03-21 16:54:26,P3GHOSNEI,C002,,,,,
U68MFMEFR,signup_abandoned,2025-03-22 20:29:44,P3GHOSNEI,C002,email_invalid,,,,
U692KNT88,profile_view,2025-07-10 14:18:22,PRCQFRRT5,C002,,,,,
U69BF3E4A,profile_view,2025-05-07 13:26:12,PC567DHEB,C002,,,,,
U6A1HE9J8,profile_view,2025-07-30T20:03:29.438496+00:00Z,PGJD6UMQN,C003,,,,,
U6AHM5D58,profile_view,2025-03-05T17:27:54.853292+00:00Z,PDU6HDPIT,C001,,,,,
U6AHM5D58,signup,2025-03-05 23:08:34,PDU6HDPIT,C001,,standard,,,
U6AHM5D58,kyc_start,2025-03-07 04:55:12,PDU6HDPIT,C001,,,,,
U6AHM5D58,kyc_complete,2025-03-13T07:19:28.004853+00:00Z,PDU6HDPIT,C001,,,approved,,
U6ASP43XN,profile_view,1748611299787,PS3TQL1PT,C001,,,,,
U6ASP43XN,signup_abandoned,2025-06-01 19:44:28,PS3TQL1PT,C001,captcha_fail,,,,
U6AWOMP5D,profile_view,2025-05-14T04:39:55.425045+00:00Z,PUDRPGTA7,C004,,,,,
U6AWOMP5D,signup_abandoned,1747455563017,PUDRPGTA7,C004,captcha_fail,,,,
U6B5X5MSA,profile_view,2025-07-25T17:19:17.800807+00:00Z,PDUW0YAAZ,C003,,,,,
U6BU7IHRU,profile_view,2025-07-22 10:36:21,PBBZ8QEE6,C004,,,,,
U6C03FFJR,profile_view,2025-04-07T05:14:57.346631+00:00Z,PVWINHOWK,C002,,,,,
U6C60MXGT,profile_view,2025-08-19 21:49:00,PG2031VLL,C001,,,,,
U6E7SMV03,profile_view,24/05/2025 16:58,P4K7IJSGN,C001,,,,,
U6E7SMV03,signup,2025-05-25T21:57:02.025169+00:00Z,P4K7IJSGN,C001,,free,,,
U6E7SMV03,kyc_start,30/05/2025 02:29,P4K7IJSGN,C001,,,,,
U6E7SMV03,kyc_complete,2025-06-07 10:46:43,P4K7IJSGN,C001,,,approved,,
U6F0GH812,profile_view,2025-06-14 06:48:27,P8RC77TQQ,C001,,,,,
U6FEV4HVL,profile_view,2025-04-02 10:32:45,P0GEF63F3,C001,,,,,
U6FGUYZOR,profile_view,30/04/2025 21:36,P8LHIH50F,C001,,,,,
U6G5L9M8J,profile_view,2025-04-02T02:40:00.685899+00:00Z,P0GEF63F3,C001,,,,,
U6GREJ623,profile_view,2025-08-05 18:30:09,PRB4CWXV4,C004,,,,,
U6GREJ623,signup,2025-08-07 14:46:47,PRB4CWXV4,C004,,free,,,
U6GREJ623,kyc_abandoned,2025-08-12T09:09:59.991221+00:00Z,PRB4CWXV4,C004,unknown,,,,
U6GUF84JP,profile_view,2025-06-24 14:02:05,PMHDLQ865,C004,,,,,
U6IFN3H4J,profile_view,2025-05-02 11:34:52,PHSAJDOBA,C001,,,,,
U6IFN3H4J,signup,03/05/2025 18:04,PHSAJDOBA,C001,,free,,,
U6IFN3H4J,kyc_start,2025-05-06 05:49:43,PHSAJDOBA,C001,,,,,
U6IFN3H4J,kyc_complete,08/05/2025 23:52,PHSAJDOBA,C001,,,approved,,
U6IFN3H4J,first_payment,1747225874803,PHSAJDOBA,C001,,,,43.06,
U6IIK6BTI,profile_view,07/05/2025 15:37,PC567DHEB,C002,,,,,
U6IUO5CYE,profile_view,2025-08-06 22:20:42,PKV8R8IOZ,C003,,,,,
U6IUO5CYE,signup_abandoned,07/08/2025 20:32,PKV8R8IOZ,C003,email_invalid,,,,
U6J7HZYKH,profile_view,2025-07-07T23:54:32.237048+00:00Z,PPCNP0DI8,C003,,,,,
U6KEZQDLV,profile_view,2025-03-23 16:24:04,PFJMNE49Q,C001,,,,,
U6KEZQDLV,signup,23/03/2025 16:39,PFJMNE49Q,C001,,free,,,
U6KEZQDLV,kyc_start,25/03/2025 02:13,PFJMNE49Q,C001,,,,,
U6KEZQDLV,kyc_complete,2025-04-02 03:23:49,PFJMNE49Q,C001,,,approved,,
U6KEZQDLV,first_payment,10/04/2025 19:28,PFJMNE49Q,C001,,,,60.72,
U6KEZQDLV,first_payout,2025-04-23T01:33:19.360740+00:00Z,PFJMNE49Q,C001,,,,,59.74
U6KNRR12L,profile_view,2025-04-23T07:28:46.500755+00:00Z,PDJ6G134Y,C001,,,,,
U6KVFLJHL,profile_view,2025-08-08T01:48:28.416995+00:00Z,PKV8R8IOZ,C003,,,,,
U6KXPYRYH,profile_view,22/07/2025 20:23,P0BXNNLGA,C001,,,,,
U6L59UV9E,profile_view,1749301557525,P7IPWNTCP,C003,,,,,
U6LSU8V6E,profile_view,1748524968315,PN8S6YDZL,C004,,,,,
U6LXSDZN1,profile_view,1754649279041,PKV8R8IOZ,C003,,,,,
U6LXSDZN1,signup_abandoned,2025-08-10 12:15:13,PKV8R8IOZ,C003,timeout,,,,
U6M0QHFG7,profile_view,2025-04-27T19:01:19.468646+00:00Z,P7JBWYY78,C002,,,,,
U6M10VKOO,profile_view,2025-07-22 03:05:35,PBBZ8QEE6,C004,,,,,
U6MBE6V2F,profile_view,2025-04-11 22:48:27,PSU16PWSS,C001,,,,,
U6MCU0KYT,profile_view,1751766645518,P8H0H4XGY,C004,,,,,
U6MLL53M5,profile_view,2025-05-12 22:54:52,PZ3UKPSK1,C002,,,,,
U6MLL53M5,signup,2025-05-14 09:15:29,PZ3UKPSK1,C002,,standard,,,
U6MLL53M5,kyc_abandoned,18/05/2025 10:24,PZ3UKPSK1,C002,timeout,,,,
U6MTFMO69,profile_view,2025-06-13T01:50:04.746002+00:00Z,P8RC77TQQ,C001,,,,,
U6NIAOBMT,profile_view,1753493909043,PXHFAAYE8,C002,,,,,
U6NIAOBMT,signup_abandoned,1753662953711,PXHFAAYE8,C002,timeout,,,,
U6NIT6WB3,profile_view,02/05/2025 14:02,P8LHIH50F,C001,,,,,
U6NUNJASL,profile_view,2025-08-08 01:46:57,PKV8R8IOZ,C003,,,,,
U6NZH79DC,profile_view,2025-07-20 21:29:16,PY5CBWWGX,C002,,,,,
U6O1Q6OSB,profile_view,2025-05-08 08:31:21,PC567DHEB,C002,,,,,
U6OFVRKEY,profile_view,2025-05-07 17:28:03,PC567DHEB,C002,,,,,
U6OIJ2ZT1,profile_view,2025-07-22 03:29:43,PY5CBWWGX,C002,,,,,
U6OLFPIX1,profile_view,2025-07-25T07:43:24.178800+00:00Z,PEAD2GTKY,C004,,,,,
U6OM15NQK,profile_view,17/03/2025 19:25,PMMR2CDJZ,C001,,,,,
U6OTST42V,profile_view,2025-08-06 15:18:21,PRB4CWXV4,C004,,,,,
U6PEWGWCL,profile_view,2025-04-13T02:54:07.885375+00:00Z,PSU16PWSS,C001,,,,,
U6PEWGWCL,signup,2025-04-13T16:01:37.917400+00:00Z,PSU16PWSS,C001,,pro,,,
U6PEWGWCL,kyc_start,2025-04-16 07:05:04,PSU16PWSS,C001,,,,,
U6PEWGWCL,kyc_complete,2025-04-23T16:09:19.752954+00:00Z,PSU16PWSS,C001,,,approved,,
U6PEWGWCL,first_payment,2025-04-26 03:43:09,PSU16PWSS,C001,,,,230.24,
U6PEWGWCL,first_payout,29/04/2025 12:49,PSU16PWSS,C001,,,,,229.22
U6PK2RH10,profile_view,2025-03-17 19:26:05,PVRHK0O7R,C001,,,,,
U6PTYW7F0,profile_view,20/07/2025 18:04,PVW2B05TB,C002,,,,,
U6Q5AQAUK,profile_view,19/07/2025 12:00,PESS48W8S,C004,,,,,
U6QLQEO5B,profile_view,2025-04-10 08:26:43,P0NNNFLCI,C002,,,,,
U6RPET9LN,profile_view,25/05/2025 14:30,PA2EIDWGL,C003,,,,,
U6RPET9LN,signup,2025-05-28 02:08:39,PA2EIDWGL,C003,,free,,,
U6RPET9LN,kyc_start,2025-06-01 19:20:11,PA2EIDWGL,C003,,,,,
U6RPET9LN,kyc_complete,2025-06-06 23:45:55,PA2EIDWGL,C003,,,approved,,
U6RSPKI9W,profile_view,25/04/2025 20:29,P55FQD74W,C003,,,,,
U6RUO0YGY,profile_view,1746101417752,PK1KSGMAJ,C001,,,,,
U6SGBFM0C,profile_view,1754516239131,PKV8R8IOZ,C003,,,,,
U6SGBUK1B,profile_view,2025-05-14 17:24:58,PML4A14E7,C001,,,,,
U6SGBUK1B,signup_abandoned,2025-05-17T14:17:20.403744+00:00Z,PML4A14E7,C001,captcha_fail,,,,
U6TRMTNRP,profile_view,2025-03-19 02:25:00,PFGIIRVJA,C001,,,,,
U6U93IZUK,profile_view,2025-05-25T01:09:12.079321+00:00Z,PA2EIDWGL,C003,,,,,
U6UUB357E,profile_view,24/03/2025 22:57,PFJMNE49Q,C001,,,,,
U6VF5DCDY,profile_view,06/08/2025 20:39,PKV8R8IOZ,C003,,,,,
U6VUNIHEN,profile_view,2025-03-22T23:56:15.776394+00:00Z,P2OODWCCH,C001,,,,,
U6VZMW3FT,profile_view,2025-05-24T02:54:08.547695+00:00Z,P4K7IJSGN,C001,,,,,
U6VZMW3FT,signup_abandoned,26/05/2025 15:01,P4K7IJSGN,C001,captcha_fail,,,,
U6W69VVHL,profile_view,2025-06-04T01:31:05.877235+00:00Z,PNMCJ8ESW,C001,,,,,
U6WDVTB2B,profile_view,09/04/2025 15:33,P0NNNFLCI,C002,,,,,
U6WJQPY5I,profile_view,2025-04-10 03:01:00,P89HBJM66,C003,,,,,
U6WJQPY5I,signup_abandoned,2025-04-10T08:23:46.596753+00:00Z,P89HBJM66,C003,captcha_fail,,,,
U6WUKRE21,profile_view,2025-06-24T03:36:53.773860+00:00Z,PMHDLQ865,C004,,,,,
U6XHJ8Z6Z,profile_view,2025-03-31T11:59:16.484664+00:00Z,P9VA6MX4E,C001,,,,,
U6XR9YIPG,profile_view,2025-07-09T05:33:04.166111+00:00Z,PPCNP0DI8,C003,,,,,
U6XUPL2BF,profile_view,2025-03-23 01:47:35,P3GHOSNEI,C002,,,,,
U6Y47ZLDZ,profile_view,2025-05-25T09:42:43.197180+00:00Z,P4K7IJSGN,C001,,,,,
U6Y8X223C,profile_view,2025-08-11 03:39:07,PBGMQUNMA,C004,,,,,
U6YO7YUDB,profile_view,2025-05-26 03:03:06,PBZU4M78C,C003,,,,,
U6YO7YUDB,signup,2025-05-27 03:38:15,PBZU4M78C,C003,,pro,,,
U6YO7YUDB,kyc_start,29/05/2025 21:07,PBZU4M78C,C003,,,,,
U6YO7YUDB,kyc_complete,2025-05-31 23:27:07,PBZU4M78C,C003,,,manual_review,,
U6YO7YUDB,first_payment,2025-06-02 12:34:48,PBZU4M78C,C003,,,,300.65,
U6YO7YUDB,first_payout,2025-06-14 05:42:40,PBZU4M78C,C003,,,,,300.33
U6Z0TZMJW,profile_view,2025-06-23 13:20:37,P2I7XKEJW,C001,,,,,
U6Z0TZMJW,signup_abandoned,2025-06-24T19:51:28.520742+00:00Z,P2I7XKEJW,C001,email_invalid,,,,
U6Z869DWS,profile_view,2025-03-19 05:42:02,PFGIIRVJA,C001,,,,,
U6ZONIMWX,profile_view,2025-04-23T19:05:26.006583+00:00Z,PW2D4C5QM,C001,,,,,
U6ZPFBE4X,profile_view,09/03/2025 13:47,PPTUUYDUG,C001,,,,,
U6ZPN0UXI,profile_view,2025-07-16T02:37:18.180255+00:00Z,P1HPPT3K3,C002,,,,,
U6ZWK21SG,profile_view,2025-04-01 15:41:40,P0GEF63F3,C001,,,,,
U7081US9T,profile_view,2025-03-22T21:52:50.119361+00:00Z,P3GHOSNEI,C002,,,,,
U7093FBD5,profile_view,2025-03-16 14:00:21,PIG2CKRMQ,C001,,,,,
U7093FBD5,signup,2025-03-18 19:49:42,PIG2CKRMQ,C001,,standard,,,
U7093FBD5,kyc_start,22/03/2025 16:32,PIG2CKRMQ,C001,,,,,
U7093FBD5,kyc_complete,26/03/2025 20:15,PIG2CKRMQ,C001,,,approved,,
U70PLVEFK,profile_view,1755748718531,PG2031VLL,C001,,,,,
U70SY5OGQ,profile_view,2025-05-15 07:55:55,PJHN997DK,C003,,,,,
U7125RLGK,profile_view,2025-05-26 02:32:01,P1XKB7EQM,C001,,,,,
U7125RLGK,signup_abandoned,2025-05-27 13:57:46,P1XKB7EQM,C001,timeout,,,,
U71U42I6Q,profile_view,2025-07-13 10:26:42,PWWBVY7L9,C002,,,,,
U71U42I6Q,signup_abandoned,2025-07-13 16:48:37,PWWBVY7L9,C002,email_invalid,,,,
U729ZRFHY,profile_view,2025-05-30 04:34:20,PJZ6IOZF4,C002,,,,,
U72DLK42E,profile_view,2025-03-21T23:41:19.128843+00:00Z,P2OODWCCH,C001,,,,,
U72V0QPRC,profile_view,2025-05-01 00:34:05,P8LHIH50F,C001,,,,,
U72VT3JOA,profile_view,27/04/2025 11:34,P7JBWYY78,C002,,,,,
U72VT3JOA,signup_abandoned,1746009340826,P7JBWYY78,C002,timeout,,,,
U72WD1MLF,profile_view,19/03/2025 00:16,PFGIIRVJA,C001,,,,,
U72WD1MLF,signup,2025-03-21T13:48:44.460447+00:00Z,PFGIIRVJA,C001,,standard,,,
U72WD1MLF,kyc_abandoned,2025-03-24T01:48:18.832736+00:00Z,PFGIIRVJA,C001,unknown,,,,
U73DPAZ6Z,profile_view,2025-06-13 10:41:45,P8RC77TQQ,C001,,,,,
U7492BZW1,profile_view,2025-08-13T10:23:47.434649+00:00Z,PEHT2TQ2I,C003,,,,,
U74HZFNKI,profile_view,2025-05-27T03:32:26.664663+00:00Z,P9FXHFFKK,C002,,,,,
U74ZTOG5M,profile_view,2025-08-20 02:51:07,PG2031VLL,C001,,,,,
U75FFKUB9,profile_view,1753532862296,PDUW0YAAZ,C003,,,,,
U76HKC442,profile_view,2025-06-08T00:09:06.371015+00:00Z,P7IPWNTCP,C003,,,,,
U76HKC442,signup,09/06/2025 03:57,P7IPWNTCP,C003,,free,,,
U76HKC442,kyc_start,12/06/2025 06:49,P7IPWNTCP,C003,,,,,
U76HKC442,kyc_complete,2025-06-14T03:47:24.758427+00:00Z,P7IPWNTCP,C003,,,approved,,
U76HKC442,first_payment,2025-06-18T02:52:02.355580+00:00Z,P7IPWNTCP,C003,,,,117.28,
U76YXBWN2,profile_view,1744227469533,P3UGF2IJ8,C004,,,,,
U76YXBWN2,signup,11/04/2025 12:49,P3UGF2IJ8,C004,,standard,,,
U76YXBWN2,kyc_start,14/04/2025 09:38,P3UGF2IJ8,C004,,,,,
U76YXBWN2,kyc_complete,2025-04-19 21:42:21,P3UGF2IJ8,C004,,,approved,,
U76YXBWN2,first_payment,2025-04-26T21:07:20.629086+00:00Z,P3UGF2IJ8,C004,,,,73.21,
U76YXBWN2,first_payout,2025-05-03 01:02:18,P3UGF2IJ8,C004,,,,,72.89
U771QVOHD,profile_view,2025-04-12 12:03:03,PSU16PWSS,C001,,,,,
U779GI9O1,profile_view,2025-08-07 20:24:20,PKV8R8IOZ,C003,,,,,
U780E8974,profile_view,1755059890260,P79VP9TOS,C003,,,,,
U7818F0P0,profile_view,08/06/2025 17:24,P7IPWNTCP,C003,,,,,
U784WEH5C,profile_view,2025-05-11 16:02:04,P9DHRZKQ1,C001,,,,,
U784WEH5C,signup_abandoned,13/05/2025 03:41,P9DHRZKQ1,C001,captcha_fail,,,,
U785UB06W,profile_view,28/05/2025 10:20,PN8S6YDZL,C004,,,,,
U785UB06W,signup,2025-05-29T19:36:29.570925+00:00Z,PN8S6YDZL,C004,,standard,,,
U785UB06W,kyc_start,2025-06-01T15:01:49.354762+00:00Z,PN8S6YDZL,C004,,,,,
U785UB06W,kyc_complete,06/06/2025 19:32,PN8S6YDZL,C004,,,approved,,
U785UB06W,first_payment,2025-06-11 17:25:39,PN8S6YDZL,C004,,,,147.43,
U787TMOSV,profile_view,2025-08-13 10:23:20,P79VP9TOS,C003,,,,,
U78GOL8E4,profile_view,2025-05-25T16:37:38.746329+00:00Z,PA2EIDWGL,C003,,,,,
U78GOL8E4,signup_abandoned,2025-05-26 09:36:52,PA2EIDWGL,C003,email_invalid,,,,
U79TGXPAM,profile_view,02/05/2025 05:16,P8LHIH50F,C001,,,,,
U7A9NS165,profile_view,2025-06-01 08:39:05,PNP4SO71M,C003,,,,,
U7AWZ6XVM,profile_view,2025-05-29T19:05:34.624670+00:00Z,PMDGJQV1D,C003,,,,,
U7AWZ6XVM,signup_abandoned,2025-05-31T20:51:46.831290+00:00Z,PMDGJQV1D,C003,timeout,,,,
U7B2BORAM,profile_view,14/04/2025 04:58,P0VPXQNON,C003,,,,,
U7B3SKAT0,profile_view,2025-04-07 23:32:50,P9H5BHS1L,C001,,,,,
U7B3ZY6J2,profile_view,2025-03-24 18:09:04,PFJMNE49Q,C001,,,,,
U7B3ZY6J2,signup_abandoned,2025-03-27T04:14:47.896522+00:00Z,PFJMNE49Q,C001,captcha_fail,,,,
U7BOPY29L,profile_view,08/03/2025 18:17,PPTUUYDUG,C001,,,,,
U7BOPY29L,signup,2025-03-09 10:59:58,PPTUUYDUG,C001,,pro,,,
U7BOPY29L,kyc_start,10/03/2025 00:22,PPTUUYDUG,C001,,,,,
U7BOPY29L,kyc_complete,2025-03-16 08:02:24,PPTUUYDUG,C001,,,manual_review,,
U7BOPY29L,first_payment,22/03/2025 09:21,PPTUUYDUG,C001,,,,385.64,
U7BQZ2FH0,profile_view,2025-08-24T14:03:17.728519+00:00Z,PMBMB9B06,C001,,,,,
U7CFIGKA5,profile_view,06/08/2025 04:52,PRB4CWXV4,C004,,,,,
U7D3PJLFR,profile_view,2025-03-17 22:23:56,PVRHK0O7R,C001,,,,,
U7D3PJLFR,signup,2025-03-19 19:45:57,PVRHK0O7R,C001,,standard,,,
U7D3PJLFR,kyc_start,2025-03-22T20:40:00.340643+00:00Z,PVRHK0O7R,C001,,,,,
U7D3PJLFR,kyc_complete,2025-03-27T11:00:36.330797+00:00Z,PVRHK0O7R,C001,,,approved,,
U7D3PJLFR,first_payment,1743693538785,PVRHK0O7R,C001,,,,102.59,
U7D3PJLFR,first_payout,2025-04-13T22:36:01.511862+00:00Z,PVRHK0O7R,C001,,,,,101.47
U7D6UUD0B,profile_view,2025-03-23 21:51:47,PFJMNE49Q,C001,,,,,
U7DE62CYW,profile_view,2025-04-18T21:24:37.512843+00:00Z,PCW90RTNP,C002,,,,,
U7DQ8TEQM,profile_view,02/05/2025 00:18,P8LHIH50F,C001,,,,,
U7EI82O71,profile_view,26/05/2025 06:37,PA2EIDWGL,C003,,,,,
U7EPWP3UG,profile_view,1753455299831,PXHFAAYE8,C002,,,,,
U7EUH8L2K,profile_view,25/07/2025 06:10,PXHFAAYE8,C002,,,,,
U7EUH8L2K,signup_abandoned,2025-07-26 00:17:02,PXHFAAYE8,C002,timeout,,,,
U7F7TSDSV,profile_view,2025-03-08 16:23:22,PSHHD3KUM,C003,,,,,
U7F7TSDSV,signup,2025-03-09 21:11:01,PSHHD3KUM,C003,,pro,,,
U7F7TSDSV,kyc_abandoned,2025-03-15T08:00:59.054467+00:00Z,PSHHD3KUM,C003,timeout,,,,
U7F9ZIY2O,profile_view,2025-06-09 06:49:56,P7IPWNTCP,C003,,,,,
U7FGU31FW,profile_view,2025-05-14T07:31:36.970709+00:00Z,PZ3UKPSK1,C002,,,,,
U7FTX19ME,profile_view,2025-04-13T05:45:16.824324+00:00Z,PSU16PWSS,C001,,,,,
U7FYTR6VQ,profile_view,2025-07-11 19:50:58,PJWWZODOT,C003,,,,,
U7GE2UD92,profile_view,2025-03-09 20:41:25,PPTUUYDUG,C001,,,,,
U7GE2UD92,signup,2025-03-11 12:27:45,PPTUUYDUG,C001,,pro,,,
U7GE2UD92,kyc_start,13/03/2025 07:36,PPTUUYDUG,C001,,,,,
U7GE2UD92,kyc_complete,17/03/2025 14:17,PPTUUYDUG,C001,,,manual_review,,
